name,slug,homepage,version,active_installs,path
"Product Image Zoom for WooCommerce",woocommerce-image-zoom,https://wpbean.com/downloads/woocommerce-image-zoom-pro/,1.05.1,10000,plugins/zip/74/woocommerce-image-zoom/woocommerce-image-zoom.zip
"WPUpper Share Buttons",wpupper-share-buttons,https://github.com/victorfreitas/wpupper-share-buttons,3.42,10000,plugins/zip/45/wpupper-share-buttons/wpupper-share-buttons.zip
"Schema App Structured Data",schema-app-structured-data-for-schemaorg,http://www.schemaapp.com,1.17.14,10000,plugins/zip/50/schema-app-structured-data-for-schemaorg/schema-app-structured-data-for-schemaorg.zip
"Themify Shortcodes",themify-shortcodes,https://wordpress.org/plugins/themify-shortcodes/,2.0.7,10000,plugins/zip/75/themify-shortcodes/themify-shortcodes.zip
"WordPress Colorbox Lightbox",wp-colorbox,https://noorsplugin.com/wordpress-colorbox-plugin/,1.1.4,10000,plugins/zip/2/wp-colorbox/wp-colorbox.zip
"WC Vendors Marketplace &#8211; The WooCommerce Multivendor Marketplace Solution",wc-vendors,https://www.wcvendors.com,2.4.1,10000,plugins/zip/36/wc-vendors/wc-vendors.zip
"PowerPack Lite for Beaver Builder",powerpack-addon-for-beaver-builder,https://wpbeaveraddons.com,1.2.9.3,10000,plugins/zip/66/powerpack-addon-for-beaver-builder/powerpack-addon-for-beaver-builder.zip
"CMS Commander &#8211; Manage Multiple Sites",cms-commander-client,http://cmscommander.com/,2.286,10000,plugins/zip/89/cms-commander-client/cms-commander-client.zip
"Table Addons for Elementor",table-addons-for-elementor,https://iqbalbary.com/table-addons-for-elementor/,1.2.0,10000,plugins/zip/26/table-addons-for-elementor/table-addons-for-elementor.zip
"Easy Social Box / Page Plugin",easy-facebook-like-box,http://activebizsolutions.com/,4.1.2,10000,plugins/zip/71/easy-facebook-like-box/easy-facebook-like-box.zip
"The Events Calendar Category Colors",the-events-calendar-category-colors,https://github.com/afragen/the-events-calendar-category-colors,6.7.1,10000,plugins/zip/35/the-events-calendar-category-colors/the-events-calendar-category-colors.zip
"Highlighting Code Block",highlighting-code-block,https://wordpress.org/plugins/highlighting-code-block/,1.5.5,10000,plugins/zip/79/highlighting-code-block/highlighting-code-block.zip
"Comment Link Remove and Other Comment Tools",comment-link-remove,https://wordpress.org/plugins/comment-link-remove,2.2.2,10000,plugins/zip/8/comment-link-remove/comment-link-remove.zip
"Printify for WooCommerce",printify-for-woocommerce,https://wordpress.org/plugins/printify-for-woocommerce/,2.5,10000,plugins/zip/25/printify-for-woocommerce/printify-for-woocommerce.zip
"IMPress for IDX Broker",idx-broker-platinum,http://www.idxbroker.com,3.0.9,10000,plugins/zip/62/idx-broker-platinum/idx-broker-platinum.zip
"WP ERP &#8211; Complete WordPress Business Manager with HR, CRM &amp; Accounting Systems for Small Businesses",erp,https://wperp.com,1.10.5,10000,plugins/zip/41/erp/erp.zip
"User Avatar",user-avatar,http://wordpress.org/extend/plugins/user-avatar/,1.4.11,10000,plugins/zip/16/user-avatar/user-avatar.zip
"ShowID for Post/Page/Category/Tag/Comment",showid-for-postpagecategorytagcomment,http://ounziw.com/2010/02/05/showid/,2.5,10000,plugins/zip/27/showid-for-postpagecategorytagcomment/showid-for-postpagecategorytagcomment.zip
"Adjust Admin Categories",adjust-admin-categories,http://www.kigurumi.asia/imake/3603/,2.2.5,10000,plugins/zip/15/adjust-admin-categories/adjust-admin-categories.zip
"WP Floating Menu &#8211; One page navigator, sticky menu for WordPress",wp-floating-menu,https://accesspressthemes.com/wordpress-plugins/wp-floating-menu/,1.4.5,10000,plugins/zip/89/wp-floating-menu/wp-floating-menu.zip
"Team Builder",team-builder,https://www.wpshopmart.com/plugins,1.6.0,10000,plugins/zip/12/team-builder/team-builder.zip
"Optimize Images Resizing",optimize-images-resizing,https://twitter.com/Original_EXE,1.4.1,10000,plugins/zip/28/optimize-images-resizing/optimize-images-resizing.zip
"YITH WooCommerce Order &amp; Shipment Tracking",yith-woocommerce-order-tracking,http://yithemes.com/themes/plugins/yith-woocommerce-order-tracking/,2.1.0,10000,plugins/zip/26/yith-woocommerce-order-tracking/yith-woocommerce-order-tracking.zip
"Code Snippets Extended",code-snippets-extended,http://aftamat4ik.ru/,1.4.7,10000,plugins/zip/61/code-snippets-extended/code-snippets-extended.zip
"WPS Bidouille",wps-bidouille,,1.27,10000,plugins/zip/64/wps-bidouille/wps-bidouille.zip
"WP Enable WebP",wp-enable-webp,https://eastsidecode.com,1.0,10000,plugins/zip/76/wp-enable-webp/wp-enable-webp.zip
"Redirect",simple-redirect,,4.0.5,10000,plugins/zip/82/simple-redirect/simple-redirect.zip
"Flipbox &#8211; Awesomes Flip Boxes Image Overlay",image-hover-effects-ultimate-visual-composer,https://oxilabdemos.com/flipbox/,2.8.2,10000,plugins/zip/45/image-hover-effects-ultimate-visual-composer/image-hover-effects-ultimate-visual-composer.zip
"Vimeography: Vimeo Video Gallery WordPress Plugin",vimeography,https://vimeography.com,2.3.0,10000,plugins/zip/2/vimeography/vimeography.zip
"Press This",press-this,https://wordpress.org,1.1.1,10000,plugins/zip/1/press-this/press-this.zip
"Rel Nofollow Checkbox",rel-nofollow-checkbox,https://github.com/ffsantos92/rel-nofollow-checkbox,1.1.5,10000,plugins/zip/80/rel-nofollow-checkbox/rel-nofollow-checkbox.zip
"Forms: 3rd-Party Integration",forms-3rdparty-integration,https://github.com/zaus/forms-3rdparty-integration,1.8,10000,plugins/zip/37/forms-3rdparty-integration/forms-3rdparty-integration.zip
"Custom Elementor Icons",custom-elementor-icons,https://wordpress.org/plugins/custom-elementor-icons/,1.0.4,10000,plugins/zip/31/custom-elementor-icons/custom-elementor-icons.zip
"Native Lazyload",native-lazyload,https://wordpress.org/plugins/native-lazyload/,1.0.2,10000,plugins/zip/18/native-lazyload/native-lazyload.zip
"Weaver Show Posts",show-posts,http://WeaverTheme.com,1.5.1,10000,plugins/zip/19/show-posts/show-posts.zip
"Cookies and Content Security Policy",cookies-and-content-security-policy,https://plugins.followmedarling.se/cookies-and-content-security-policy/,2.05,10000,plugins/zip/30/cookies-and-content-security-policy/cookies-and-content-security-policy.zip
"Interlinks Manager",daext-interlinks-manager,,1.05,10000,plugins/zip/73/daext-interlinks-manager/daext-interlinks-manager.zip
"Pojo Forms",pojo-forms,http://pojo.me/,1.4.7,10000,plugins/zip/79/pojo-forms/pojo-forms.zip
"WP OPcache",flush-opcache,http://wordpress.org/plugins/flush-opcache/,4.1.3,10000,plugins/zip/20/flush-opcache/flush-opcache.zip
"Advanced CSS Editor",advanced-css-editor,http://www.hardeepasrani.com/,3.1,10000,plugins/zip/64/advanced-css-editor/advanced-css-editor.zip
"WP Activity Log for Yoast SEO",activity-log-wp-seo,https://wpactivitylog.com/extensions/,1.3.0,10000,plugins/zip/49/activity-log-wp-seo/activity-log-wp-seo.zip
"SALERT – Fake Sales Notification WooCommerce",salert,https://wpoperation.com/plugins/salert/,1.2.0,10000,plugins/zip/80/salert/salert.zip
"Add to Cart Button Custom Text",add-to-cart-button-custom-text,https://www.enriquejros.com/plugins/,3.0.6,10000,plugins/zip/37/add-to-cart-button-custom-text/add-to-cart-button-custom-text.zip
"QuadLayers TikTok Feed",wp-tiktok-feed,https://quadlayers.com/documentation/tiktok-feed/,1.4.2,10000,plugins/zip/34/wp-tiktok-feed/wp-tiktok-feed.zip
"Multifile Upload Field for Contact Form 7",multifile-upload-field-for-contact-form-7,https://wordpress.org/plugins/multifile-upload-field-for-contact-form-7/,1.0.1,10000,plugins/zip/20/multifile-upload-field-for-contact-form-7/multifile-upload-field-for-contact-form-7.zip
"Social Media Auto Publish",social-media-auto-publish,https://xyzscripts.com/wordpress-plugins/social-media-auto-publish/,2.4.2,10000,plugins/zip/9/social-media-auto-publish/social-media-auto-publish.zip
"Uptolike Social Share Buttons",uptolike-share,https://uptolike.com/,1.5.9,10000,plugins/zip/27/uptolike-share/uptolike-share.zip
"BulkPress",bulkpress,,0.3.5,10000,plugins/zip/7/bulkpress/bulkpress.zip
"WP Page Post Widget Clone",wp-page-post-widget-clone,https://wordpress.org/plugins/wp-page-post-widget-clone,1.0.1,10000,plugins/zip/55/wp-page-post-widget-clone/wp-page-post-widget-clone.zip
"WP Power Stats",wp-power-stats,http://www.websivu.com/wp-power-stats/,2.2.3,10000,plugins/zip/19/wp-power-stats/wp-power-stats.zip
"Block Bad Bots and Stop Bad Bots Crawlers and Spiders and Anti Spam Protection",stopbadbots,http://stopbadbots.com,7.08,10000,plugins/zip/45/stopbadbots/stopbadbots.zip
"RSSImport",rss-import,https://de.wordpress.org/plugins/rss-import/,4.6.1,10000,plugins/zip/66/rss-import/rss-import.zip
"Tutor LMS Elementor Addons",tutor-lms-elementor-addons,https://www.themeum.com/product/tutor-lms/,2.0.0,10000,plugins/zip/24/tutor-lms-elementor-addons/tutor-lms-elementor-addons.zip
"BestWebSoft&#039;s Like &amp; Share &#8211; Posts, Pages and Widget Social Extension plugin for WordPress",facebook-button-plugin,https://bestwebsoft.com/products/wordpress/plugins/facebook-like-button/,2.71,10000,plugins/zip/74/facebook-button-plugin/facebook-button-plugin.zip
"WP Project Manager &#8211; Project, Task Management &amp; Team Collaboration Software",wedevs-project-manager,https://wedevs.com/wp-project-manager-pro/,2.4.18,10000,plugins/zip/36/wedevs-project-manager/wedevs-project-manager.zip
"VK Post Author Display",vk-post-author-display,http://wordpress.org/extend/plugins/vk-post-author-display/,1.20.0,10000,plugins/zip/72/vk-post-author-display/vk-post-author-display.zip
"Send PDF for Contact Form 7",send-pdf-for-contact-form-7,https://restezconnectes.fr/tutoriel-wordpress-lextension-send-pdf-for-contact-form-7/,0.9.1,10000,plugins/zip/34/send-pdf-for-contact-form-7/send-pdf-for-contact-form-7.zip
"iyzico WooCommerce",iyzico-woocommerce,https://wordpress.org/plugins/iyzico-woocommerce,3.1.1,10000,plugins/zip/13/iyzico-woocommerce/iyzico-woocommerce.zip
"Catch Themes Demo Import",catch-themes-demo-import,https://wordpress.org/plugins/catch-themes-demo-import/,2.1.1,10000,plugins/zip/9/catch-themes-demo-import/catch-themes-demo-import.zip
"Bellows Accordion Menu",bellows-accordion-menu,http://getbellows.com,1.3,10000,plugins/zip/81/bellows-accordion-menu/bellows-accordion-menu.zip
"Mystery Themes Demo Importer",mysterythemes-demo-importer,https://wordpress.org/plugins/mysterythemes-demo-importer/,1.1.1,10000,plugins/zip/22/mysterythemes-demo-importer/mysterythemes-demo-importer.zip
"Allow Multiple Accounts",allow-multiple-accounts,http://coffee2code.com/wp-plugins/allow-multiple-accounts/,3.0.4,10000,plugins/zip/63/allow-multiple-accounts/allow-multiple-accounts.zip
"Best Quiz Plugin for WordPress: WP Quiz",wp-quiz,https://mythemeshop.com/plugins/wp-quiz/,2.0.10,10000,plugins/zip/32/wp-quiz/wp-quiz.zip
"Sensei LMS &#8211; Online Courses, Quizzes, &amp; Learning",sensei-lms,https://woocommerce.com/products/sensei/,4.3.0,10000,plugins/zip/15/sensei-lms/sensei-lms.zip
"EZP Coming Soon Page",easy-pie-coming-soon,https://snapcreek.com/ezp-coming-soon/,1.0.7.3,10000,plugins/zip/69/easy-pie-coming-soon/easy-pie-coming-soon.zip
"ThemeZee Toolkit",themezee-toolkit,https://themezee.com/plugins/toolkit/,1.3,10000,plugins/zip/66/themezee-toolkit/themezee-toolkit.zip
"Album and Image Gallery plus Lightbox",album-and-image-gallery-plus-lightbox,https://www.essentialplugin.com/wordpress-plugins/album-image-gallery-plus-lightbox,1.5.7,10000,plugins/zip/42/album-and-image-gallery-plus-lightbox/album-and-image-gallery-plus-lightbox.zip
"Magee Shortcodes",magee-shortcodes,https://www.hoosoft.com/plugins/magee-shortcodes/,2.1.0,10000,plugins/zip/47/magee-shortcodes/magee-shortcodes.zip
"Bulk Move",bulk-move,http://sudarmuthu.com/wordpress/bulk-move,1.3.0,10000,plugins/zip/47/bulk-move/bulk-move.zip
"ezCache",ezcache,https://ezcache.app,1.5.1,10000,plugins/zip/33/ezcache/ezcache.zip
"Mega Menu Plugin for WordPress",easymega,https://www.famethemes.com,1.0.9,10000,plugins/zip/7/easymega/easymega.zip
"WP-Memory-Usage",wp-memory-usage,https://www.json-content-importer.com,1.2.5,10000,plugins/zip/20/wp-memory-usage/wp-memory-usage.zip
"Booster Extension",booster-extension,https://www.themeinwp.com/booster-extension/,1.1.9,10000,plugins/zip/51/booster-extension/booster-extension.zip
"Search and Replace",search-replace,http://www.info-d-74.com,1.34,10000,plugins/zip/41/search-replace/search-replace.zip
"Woo Store Vacation",woo-store-vacation,https://mypreview.github.io/woo-store-vacation,1.4.4,10000,plugins/zip/5/woo-store-vacation/woo-store-vacation.zip
"WooCommerce Max Quantity",woocommerce-max-quantity,https://isabelcastillo.com/free-plugins/woocommerce-max-quantity,1.5.2,10000,plugins/zip/24/woocommerce-max-quantity/woocommerce-max-quantity.zip
"Annual Archive",anual-archive,https://pluginoven.com/plugins/annual-archive/,1.5.5,10000,plugins/zip/5/anual-archive/anual-archive.zip
"Hueman Addons",hueman-addons,https://presscustomizr.com,2.3.2,10000,plugins/zip/61/hueman-addons/hueman-addons.zip
"Contact Form 7 Signature Addon",contact-form-7-signature-addon,https://github.com/Breizhtorm/Contact-Form-7-Signature-Addon,4.2.2,10000,plugins/zip/21/contact-form-7-signature-addon/contact-form-7-signature-addon.zip
"AccessPress Social Login Lite &#8211; Social Login WordPress Plugin",accesspress-social-login-lite,https://accesspressthemes.com/wordpress-plugins/accesspress-social-login-lite/,3.4.8,10000,plugins/zip/0/accesspress-social-login-lite/accesspress-social-login-lite.zip
"Flat PM",flatpm-wp,https://mehanoid.pro/flat-pm/,2.661,10000,plugins/zip/45/flatpm-wp/flatpm-wp.zip
"Responsive Mortgage Calculator",responsive-mortgage-calculator,https://www.amortization-calc.com/mortgage-calculator/,2.4.2,10000,plugins/zip/12/responsive-mortgage-calculator/responsive-mortgage-calculator.zip
"YITH WooCommerce Product Add-Ons",yith-woocommerce-product-add-ons,https://yithemes.com/themes/plugins/yith-woocommerce-product-add-ons/,2.8.0,10000,plugins/zip/30/yith-woocommerce-product-add-ons/yith-woocommerce-product-add-ons.zip
"Simple Post Type Permalinks",simple-post-type-permalinks,https://github.com/torounit/simple-post-type-permalinks,2.0.5,10000,plugins/zip/17/simple-post-type-permalinks/simple-post-type-permalinks.zip
"SRS Simple Hits Counter",srs-simple-hits-counter,http://sandyrig.com/srs-simple-hits-counter/,1.1.0,10000,plugins/zip/21/srs-simple-hits-counter/srs-simple-hits-counter.zip
"Rearrange Woocommerce Products",rearrange-woocommerce-products,https://wordpress.org/plugins/rearrange-woocommerce-products/,4.0.5,10000,plugins/zip/2/rearrange-woocommerce-products/rearrange-woocommerce-products.zip
"Lazy Loader",lazy-loading-responsive-images,https://florianbrinkmann.com/en/3350/responsive-images-and-lazy-loading-in-wordpress/,8.1.0,10000,plugins/zip/83/lazy-loading-responsive-images/lazy-loading-responsive-images.zip
"Disable WP REST API",disable-wp-rest-api,https://perishablepress.com/disable-wp-rest-api/,2.3,10000,plugins/zip/76/disable-wp-rest-api/disable-wp-rest-api.zip
"Inline Google Spreadsheet Viewer",inline-google-spreadsheet-viewer,https://wordpress.org/plugins/inline-google-spreadsheet-viewer/,0.13.2,10000,plugins/zip/29/inline-google-spreadsheet-viewer/inline-google-spreadsheet-viewer.zip
"Avatar Manager",avatar-manager,https://wordpress.org/plugins/avatar-manager/,1.6.1,10000,plugins/zip/74/avatar-manager/avatar-manager.zip
"Insert Script In Headers And Footers",insert-script-in-headers-and-footers,,2.0,10000,plugins/zip/85/insert-script-in-headers-and-footers/insert-script-in-headers-and-footers.zip
"Social Sharing Plugin &#8211; Kiwi",kiwi-social-share,,2.1.5,10000,plugins/zip/14/kiwi-social-share/kiwi-social-share.zip
"Simple Login Log",simple-login-log,http://simplerealtytheme.com,1.1.3,10000,plugins/zip/59/simple-login-log/simple-login-log.zip
"No CAPTCHA reCAPTCHA",no-captcha-recaptcha,http://w3guy.com,1.3.4,10000,plugins/zip/22/no-captcha-recaptcha/no-captcha-recaptcha.zip
"Google XML Sitemap for Images",google-image-sitemap,http://www.labnol.org/internet/google-image-sitemap-for-wordpress/14125/,2.1.3,10000,plugins/zip/19/google-image-sitemap/google-image-sitemap.zip
"Unlist Posts &amp; Pages",unlist-posts,https://github.com/Nikschavan/hide-post,1.1.9,10000,plugins/zip/39/unlist-posts/unlist-posts.zip
"Awesome Support &#8211; WordPress HelpDesk &amp; Support Plugin",awesome-support,https://getawesomesupport.com,6.0.14,10000,plugins/zip/37/awesome-support/awesome-support.zip
"Smart Forms &#8211; when you need more than just a contact form",smart-forms,http://smartforms.rednao.com/getit,2.6.73,10000,plugins/zip/62/smart-forms/smart-forms.zip
"CPO Companion",cpo-companion,,1.0.4,10000,plugins/zip/36/cpo-companion/cpo-companion.zip
"Maintenance Redirect",jf3-maintenance-mode,https://wordpress.org/plugins/jf3-maintenance-mode/,1.7,10000,plugins/zip/1/jf3-maintenance-mode/jf3-maintenance-mode.zip
"Taxonomy Metadata",taxonomy-metadata,,0.5,10000,plugins/zip/41/taxonomy-metadata/taxonomy-metadata.zip
"Opening Hours",wp-opening-hours,https://github.com/janizde/WP-Opening-Hours,2.3.0,10000,plugins/zip/77/wp-opening-hours/wp-opening-hours.zip
"Simple Side Tab",simple-side-tab,https://rumspeed.com/wordpress-plugins/simple-side-tab/,2.1.5,10000,plugins/zip/18/simple-side-tab/simple-side-tab.zip
"Coupon Generator for WooCommerce",coupon-generator-for-woocommerce,https://jeroensormani.com/,1.2.0,10000,plugins/zip/60/coupon-generator-for-woocommerce/coupon-generator-for-woocommerce.zip
"Pantheon Advanced Page Cache",pantheon-advanced-page-cache,https://wordpress.org/plugins/pantheon-advanced-page-cache/,1.0.0,10000,plugins/zip/7/pantheon-advanced-page-cache/pantheon-advanced-page-cache.zip
"CC Child Pages",cc-child-pages,http://ccchildpages.ccplugins.co.uk/,1.40,10000,plugins/zip/77/cc-child-pages/cc-child-pages.zip
"PDF &amp; Print by BestWebSoft &#8211; WordPress Posts and Pages PDF Generator Plugin",pdf-print,https://bestwebsoft.com/products/wordpress/plugins/pdf-print/,2.3.0,10000,plugins/zip/14/pdf-print/pdf-print.zip
